,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 17:48:53.660000+00:00,,,,,354.125,-3.25,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:54.709000+00:00,,,,,353.75,-2.75,-1.3125,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:55.747000+00:00,,,,,354.1875,-2.3125,-1.0625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:56.801000+00:00,,,,,353.8125,-2.3125,-0.9375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:57.852000+00:00,,,,,353.75,-2.5,-1.125,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:58.903000+00:00,,,,,353.6875,-2.75,-1.3125,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:59.949000+00:00,,,,,353.8125,-2.5625,-1.3125,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:00.983000+00:00,,,,,353.75,-2.75,-1.1875,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:02.017000+00:00,,,,,354.1875,-2.8125,-1.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:03.066000+00:00,,,,,353.4375,-2.75,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:04.112000+00:00,,,,,353.6875,-3.0625,-1.625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:05.163000+00:00,,,,,353.3125,-3.125,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:06.199000+00:00,,,,,353.75,-3.0625,-1.625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:07.247000+00:00,,,,,353.4375,-2.875,-1.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:08.302000+00:00,,,,,353.625,-3.3125,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:09.347000+00:00,,,,,353.5,-3.0625,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:10.398000+00:00,,,,,353.6875,-3.6875,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:11.430000+00:00,,,,,353.1875,-3.1875,-1.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:12.463000+00:00,,,,,353.4375,-3.0,-1.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:13.499000+00:00,,,,,353.6875,-3.0,-1.375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:14.532000+00:00,,,,,353.25,-3.0,-1.3125,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:15.567000+00:00,,,,,353.75,-3.0,-1.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:16.601000+00:00,,,,,353.0625,-2.6875,-1.0625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:17.652000+00:00,,,,,353.4375,-3.125,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:18.703000+00:00,,,,,353.0625,-3.0625,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:19.748000+00:00,,,,,353.125,-3.0,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:20.793000+00:00,,,,,353.375,-3.25,-1.375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:21.837000+00:00,,,,,353.0625,-3.1875,-1.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:22.885000+00:00,,,,,353.3125,-3.625,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:23.930000+00:00,,,,,352.625,-2.9375,-1.3125,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:24.981000+00:00,,,,,353.125,-3.125,-1.625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:26.027000+00:00,,,,,352.9375,-3.0625,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:27.072000+00:00,,,,,353.0,-3.125,-1.6875,,,,,,,,,,,,,,,,,,,,,,,,,
