timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 18:52:43.095000+00:00,,,,,,,,,-0.001111111,-0.013333333,0.008888889,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:44.146000+00:00,,,,,,,,,-0.002222222,0,0.015555555555555555,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:45.190000+00:00,,,,,,,,,0.003333333,-0.014444444,-0.07,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:46.232000+00:00,,,,,,,,,0.005555556,0.004444444,-0.064444444,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:47.279000+00:00,,,,,,,,,-0.013333333,-0.008888889,0,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:48.325000+00:00,,,,,,,,,-0.013333333,-0.027777778,-0.013333333,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:49.373000+00:00,,,,,,,,,-0.007777778,0.012222222222222223,0.008888889,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:50.418000+00:00,,,,,,,,,-0.011111111,0.016666666666666666,0.015555555555555555,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:51.466000+00:00,,,,,,,,,0.004444444,0.021111111111111112,0.013333333333333334,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:52.513000+00:00,,,,,,,,,0.011111111111111112,0.032222222,0,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:53.561000+00:00,,,,,,,,,-0.011111111,0.015555555555555555,0,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:54.597000+00:00,,,,,,,,,-0.013333333,0.013333333333333334,-0.005555556,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:55.642000+00:00,,,,,,,,,0.015555555555555555,-0.013333333,0.041111111,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:56.690000+00:00,,,,,,,,,0.006666667,-0.011111111,-0.017777778,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:57.727000+00:00,,,,,,,,,0.006666667,0.01,-0.025555556,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:58.773000+00:00,,,,,,,,,0.002222222,-0.026666667,0.037777778,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:59.819000+00:00,,,,,,,,,0.01,0.008888889,0.007777778,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:00.853000+00:00,,,,,,,,,-0.011111111,0.017777777777777778,-0.031111111,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:01.896000+00:00,,,,,,,,,-0.013333333,-0.017777778,0.016666666666666666,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:02.946000+00:00,,,,,,,,,0.001111111,0.024444444444444446,-0.03,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:03.993000+00:00,,,,,,,,,0,0.021111111111111112,0.006666667,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:05.040000+00:00,,,,,,,,,-0.001111111,-0.002222222,0.043333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:06.090000+00:00,,,,,,,,,-0.004444444,0.004444444,-0.004444444,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:07.140000+00:00,,,,,,,,,0.01,0.01,-0.04,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:08.191000+00:00,,,,,,,,,0.003333333,-0.005555556,-0.002222222,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:09.225000+00:00,,,,,,,,,0.005555556,-0.005555556,-0.023333333,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:10.258000+00:00,,,,,,,,,-0.011111111,0.012222222222222223,0.02,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:11.293000+00:00,,,,,,,,,0.004444444,-0.002222222,0.005555556,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:12.328000+00:00,,,,,,,,,-0.007777778,-0.012222222,-0.004444444,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:13.366000+00:00,,,,,,,,,0.01,-0.005555556,0.007777778,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:14.405000+00:00,,,,,,,,,0,-0.003333333,0.016666666666666666,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:15.443000+00:00,,,,,,,,,-0.006666667,0.004444444,0.012222222222222223,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:16.492000+00:00,,,,,,,,,0.004444444,-0.004444444,0.023333333333333334,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:17.540000+00:00,,,,,,,,,-0.002222222,-0.003333333,-0.003333333,,,,,,,,,,,,,,,,,,
