timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 19:14:23.814000+00:00,,7.9375,-3.3125,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:24.862000+00:00,,7.875,-3.3125,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:25.901000+00:00,,7.875,-3.3125,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:26.950000+00:00,,7.875,-3.3125,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:27.998000+00:00,,7.875,-3.3125,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:29.050000+00:00,,7.875,-3.3125,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:30.094000+00:00,,7.875,-3.3125,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:31.141000+00:00,,7.9375,-3.25,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:32.194000+00:00,,7.9375,-3.3125,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:33.246000+00:00,,7.9375,-3.25,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:34.297000+00:00,,8,-3.25,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:35.341000+00:00,,8,-3.3125,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:36.394000+00:00,,8,-3.375,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:37.428000+00:00,,8.0625,-3.375,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:38.479000+00:00,,8.0625,-3.4375,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:39.523000+00:00,,8.0625,-3.4375,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:40.574000+00:00,,8.125,-3.4375,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:41.620000+00:00,,8.125,-3.4375,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:42.672000+00:00,,8.1875,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:43.719000+00:00,,8.1875,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:44.769000+00:00,,8.1875,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:45.815000+00:00,,8.25,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:46.858000+00:00,,8.25,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:47.892000+00:00,,8.25,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:48.926000+00:00,,8.3125,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:49.967000+00:00,,8.3125,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:51.006000+00:00,,8.3125,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:52.048000+00:00,,8.3125,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:53.094000+00:00,,8.3125,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:54.140000+00:00,,8.3125,-3.5,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:55.185000+00:00,,8.375,-3.5625,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:56.234000+00:00,,8.375,-3.5625,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:57.269000+00:00,,8.375,-3.5625,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:58.318000+00:00,,8.375,-3.5625,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:59.367000+00:00,,8.375,-3.5625,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:00.417000+00:00,,8.4375,-3.5625,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:01.464000+00:00,,8.4375,-3.5625,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:02.515000+00:00,,8.4375,-3.5625,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:03.563000+00:00,,8.4375,-3.5625,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:04.613000+00:00,,8.4375,-3.5625,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:05.657000+00:00,,8.5,-3.5625,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:06.702000+00:00,,8.5,-3.5625,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:07.746000+00:00,,8.5,-3.5625,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:08.780000+00:00,,,,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:09.183000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:10.231000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:11.282000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:12.332000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:13.382000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:14.427000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:15.479000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:16.529000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:17.563000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:18.598000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:19.631000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:20.682000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:21.731000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:22.783000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:23.832000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:24.866000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:25.920000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:26.968000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:28.018000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:29.066000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:30.112000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:31.163000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:32.216000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:33.266000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:34.313000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:35.358000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:36.398000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:37.449000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:38.495000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:39.543000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:40.590000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:41.640000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:42.689000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:43.739000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:44.784000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:45.829000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:46.862000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:47.896000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:48.936000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:49.977000+00:00,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:51.017000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:52.063000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:53.109000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:54.154000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:55.204000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:56.238000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:57.288000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:58.334000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:59.386000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:00.435000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:01.484000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:02.532000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:03.584000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:04.628000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:05.674000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:06.717000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:07.751000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:15:08.784000+00:00,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:09.188000+00:00,,,,,,-12,-20.1875,-42.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:10.235000+00:00,,,,,,-12,-19.5,-43.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:11.286000+00:00,,,,,,-12.375,-20.5625,-43.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:12.336000+00:00,,,,,,-12.75,-20.5625,-43,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:13.386000+00:00,,,,,,-12,-20.1875,-42.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:14.432000+00:00,,,,,,-12,-19.5,-43,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:15.484000+00:00,,,,,,-11.5625,-19.75,-42.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:16.535000+00:00,,,,,,-12.375,-19.5,-42.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:17.568000+00:00,,,,,,-12.375,-19.0625,-42.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:18.603000+00:00,,,,,,-12.75,-20.5625,-43.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:19.635000+00:00,,,,,,-20.25,-32.875,-71.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:20.688000+00:00,,,,,,-19.875,-33.25,-71,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:21.737000+00:00,,,,,,-20.6875,-32.1875,-71.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:14:22.788000+00:00,,,,,,-20.6875,-34.0625,-72.1875,,,,,,,,,,,,,,,,,,,,,
