,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_1,alignment_2
2024-11-27 23:01:57.600000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.03,-0.2,-0.33,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:58.745000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.12,-0.01,-0.35,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:59.619000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.55,-0.29,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:00.628000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.01,-0.08,-0.41,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:01.641000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.22,-0.01,-0.37,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:02.645000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.01,0.24,-0.33,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:03.658000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.18,0.32,-0.36,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:04.671000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.05,0.2,-0.31,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:05.680000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.25,0.35,-0.36,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:06.692000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.16,-0.02,-0.39,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:07.698000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.1,0.03,-0.35,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:08.711000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.19,-0.29,-0.34,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:09.745000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.1,0.23,-0.3,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:10.731000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.02,-0.03,-0.3,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:11.740000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.31,0.27,-0.41,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:12.749000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.23,0,-0.38,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:13.757000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.24,0.1,-0.35,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:14.766000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.2,0.29,-0.34,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:15.777000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.1,0.2,-0.41,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:16.791000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.17,0.27,-0.32,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:17.796000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.27,0.03,-0.48,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:18.806000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.13,0.12,-0.39,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:19.806000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.01,0.24,-0.37,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:20.826000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.07,0.45,-0.34,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:21.836000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.17,0.34,-0.33,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:22.845000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.14,0.15,-0.35,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:23.847000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.02,0.1,-0.41,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:24.860000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.6,0.38,-0.35,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:25.869000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.01,-0.23,-0.36,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:26.877000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.08,-0.16,-0.36,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:27.894000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.02,0.01,-0.37,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:28.898000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.28,-0.35,-0.32,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:29.909000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.12,-0.35,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:30.914000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.02,0.08,-0.39,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:31.964000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.05,0.17,-0.37,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:32.963000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.12,-0.44,-0.38,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:33.966000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.13,0.11,-0.36,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:34.964000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.08,0.08,-0.36,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.975000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.13,0.35,-0.43,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.974000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.01,0.14,-0.41,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.033000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.02,-0.46,-0.36,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.993000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,-0.12,-0.34,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.004000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.06,-0.33,-0.37,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.013000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.22,0.76,-0.37,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.025000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0.01,0.32,-0.39,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.083000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.17,0.12,-0.3,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.084000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.22,-0.03,-0.34,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:45.084000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,0,0.22,-0.35,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:46.083000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.17,0.24,-0.41,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:47.083000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.08,-0.2,-0.36,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:48.083000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:49.566000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:50.586000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.36,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:51.595000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:52.606000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.35,-0.14,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:53.615000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.35,-0.14,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:54.627000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.36,-0.14,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:55.625000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.36,-0.13,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:56.646000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.36,-0.12,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:57.645000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:58.795000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.32,-0.16,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:59.666000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.3,-0.19,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:00.677000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:01.703000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.36,-0.14,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:02.695000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.32,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:03.706000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.14,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:04.714000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.32,-0.16,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:05.725000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.14,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:06.745000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.32,-0.13,9.8,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:07.745000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.13,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:08.755000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.32,-0.14,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:09.806000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.32,-0.14,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:10.785000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.31,-0.14,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:11.785000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.29,-0.16,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:12.794000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.14,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:13.806000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:14.814000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.31,-0.17,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:15.824000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.31,-0.16,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:16.834000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.14,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:17.844000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:18.854000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.31,-0.16,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:19.855000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.16,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:20.874000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.31,-0.14,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:21.883000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:22.894000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.13,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:23.905000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.31,-0.16,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:24.904000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.31,-0.14,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:25.915000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.31,-0.14,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:26.924000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.1,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:27.943000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.1,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:28.948000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.12,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:29.956000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.32,-0.13,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:30.963000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.31,-0.13,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
