,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 19:50:55.024472+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:56.189400+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:57.364998+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:58.542851+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:59.616955+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:51:00.791895+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:51:01.865396+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:51:02.927287+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:51:03.990543+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:51:04.867766+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:51:06.029439+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:51:07.205332+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:51:08.383420+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:09.848785+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:11.021811+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:12.199417+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:13.276803+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:14.443759+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:15.618775+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:16.593821+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:17.771770+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:18.933590+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:20.108307+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:21.185205+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:22.748804+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.78,,
2025-04-10 19:50:23.811437+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:24.877614+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:26.051460+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:27.228310+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:28.301434+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:29.480148+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:30.455965+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:31.624646+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:32.803408+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:33.981634+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:34.954624+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:36.130534+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:37.206599+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:38.370706+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:39.553347+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:40.725454+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:41.799143+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:42.979769+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:44.153988+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:45.337597+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:46.415636+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:47.579453+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:48.757697+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:49.932875+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:51.113184+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:52.675840+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,
2025-04-10 19:50:53.854548+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:50:55.031433+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:50:56.196620+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:50:57.371322+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:50:58.549143+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:50:59.623338+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:51:00.798080+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:51:01.871319+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:51:02.933558+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:51:03.996482+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:51:04.873886+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:51:06.037173+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:51:07.211870+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:51:08.390565+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,65.82,,
2025-04-10 19:50:09.851728+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:11.024738+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:12.202256+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:13.279809+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:14.446328+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:15.621613+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:16.596674+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:17.774713+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:18.936391+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:20.111176+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:21.187965+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:22.751529+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.18,
2025-04-10 19:50:23.814209+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:24.880581+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:26.054265+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:27.230859+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:28.304151+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:29.482939+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:30.459038+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:31.627429+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:32.806310+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:33.984303+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:34.957371+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:36.133222+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:37.209636+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:38.373507+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:39.555834+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:40.728021+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:41.802008+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:42.982415+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:44.156891+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:45.340279+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:46.418730+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:47.582182+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:48.760505+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:49.935733+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:51.116011+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:52.678610+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.15,
2025-04-10 19:50:53.857218+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:50:55.034279+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:50:56.199713+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:50:57.374129+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:50:58.551883+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:50:59.626113+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:51:00.800955+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:51:01.873982+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:51:02.936480+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:51:03.999094+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:51:04.876449+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:51:06.040088+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:51:07.214782+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:51:08.393199+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03,
2025-04-10 19:50:09.854528+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.03
2025-04-10 19:50:11.027704+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.03
2025-04-10 19:50:12.204988+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.03
2025-04-10 19:50:13.287484+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.03
2025-04-10 19:50:14.449349+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.03
2025-04-10 19:50:15.625177+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.03
2025-04-10 19:50:16.599458+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.03
2025-04-10 19:50:17.777631+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.03
2025-04-10 19:50:18.939073+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.03
2025-04-10 19:50:20.113950+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.03
2025-04-10 19:50:21.190866+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.03
2025-04-10 19:50:22.754517+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:23.816953+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:24.883519+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:26.056906+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:27.233550+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:28.306894+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:29.485617+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:30.461918+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:31.630205+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:32.809174+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:33.986869+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:34.960155+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:36.136117+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:37.212492+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:38.376831+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:39.558302+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:40.730556+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:41.805202+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:42.984987+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:44.159737+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:45.343418+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:46.421476+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:47.584790+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:48.763462+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:49.938328+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:51.118600+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:52.681476+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.07
2025-04-10 19:50:53.860266+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:50:55.036857+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:50:56.202578+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:50:57.376843+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:50:58.554574+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:50:59.628840+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:51:00.803681+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:51:01.876637+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:51:02.939231+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:51:04.002021+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:51:04.878982+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:51:06.043387+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:51:07.217573+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
2025-04-10 19:51:08.395698+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.62
