rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value
46.94110295686517,161.125,-0.625,0.25,23.0,38.375,-24.062,-58.375,-0.004,-0.003,0.01,-0.12,-0.28,9.39,-0.01,-0.23,-0.4,-0.11,-0.05,9.8,1.75625,0.0,0.0,180.0
48.10866154338432,161.125,-0.625,0.25,23.0,38.375,-24.062,-58.375,-0.004,-0.003,0.01,-0.12,-0.28,9.39,-0.01,-0.23,-0.4,-0.11,-0.05,9.8,1.75625,0.0,0.0,180.0
48.10866154338432,161.062,-0.438,0.312,23.0,38.375,-24.062,-58.375,-0.004,-0.003,0.01,-0.12,-0.28,9.39,-0.01,-0.23,-0.4,-0.11,-0.05,9.8,1.75625,0.0,0.0,180.0
48.10866154338432,161.062,-0.438,0.312,23.0,38.375,-24.062,-58.375,-0.004,-0.003,0.01,-0.12,-0.28,9.39,-0.01,-0.23,-0.4,-0.11,-0.05,9.8,1.75625,0.0,0.0,180.0
48.10866154338432,161.062,-0.438,0.312,23.0,34.5,-28.562,-70.5,-0.004,-0.003,0.01,-0.12,-0.28,9.39,-0.01,-0.23,-0.4,-0.11,-0.05,9.8,1.75625,0.0,0.0,180.0
48.10866154338432,161.062,-0.438,0.312,23.0,34.5,-28.562,-70.5,0.032,0.011,0.07,-0.12,-0.28,9.39,-0.01,-0.23,-0.4,-0.11,-0.05,9.8,1.75625,0.0,0.0,180.0
48.10866154338432,161.062,-0.438,0.312,23.0,34.5,-28.562,-70.5,0.032,0.011,0.07,0.16,0.62,9.43,-0.01,-0.23,-0.4,-0.11,-0.05,9.8,1.75625,0.0,0.0,180.0
48.10866154338432,161.062,-0.438,0.312,23.0,34.5,-28.562,-70.5,0.032,0.011,0.07,0.16,0.62,9.43,0.24,0.68,-0.36,-0.11,-0.05,9.8,1.75625,0.0,0.0,180.0
48.10866154338432,161.062,-0.438,0.312,23.0,34.5,-28.562,-70.5,0.032,0.011,0.07,0.16,0.62,9.43,0.24,0.68,-0.36,-0.07,-0.05,9.8,1.75625,0.0,0.0,180.0
48.10866154338432,161.062,-0.438,0.312,23.0,34.5,-28.562,-70.5,0.032,0.011,0.07,0.16,0.62,9.43,0.24,0.68,-0.36,-0.07,-0.05,9.8,1.75625,0.0,0.0,180.0
48.10866154338432,161.062,-0.438,0.312,23.0,34.5,-28.562,-70.5,0.032,0.011,0.07,0.16,0.62,9.43,0.24,0.68,-0.36,-0.07,-0.05,9.8,1.75625,1.25,0.0,180.0
48.10866154338432,161.062,-0.438,0.312,23.0,34.5,-28.562,-70.5,0.032,0.011,0.07,0.16,0.62,9.43,0.24,0.68,-0.36,-0.07,-0.05,9.8,1.79875,1.25,0.0,180.0
48.10866154338432,161.062,-0.438,0.312,23.0,34.5,-28.562,-70.5,0.032,0.011,0.07,0.16,0.62,9.43,0.24,0.68,-0.36,-0.07,-0.05,9.8,1.79875,1.25,0.0,180.0
48.94695318933576,161.062,-0.438,0.312,23.0,34.5,-28.562,-70.5,0.032,0.011,0.07,0.16,0.62,9.43,0.24,0.68,-0.36,-0.07,-0.05,9.8,1.79875,1.25,0.0,180.0
48.94695318933576,160.938,-0.312,0.562,23.0,34.5,-28.562,-70.5,0.032,0.011,0.07,0.16,0.62,9.43,0.24,0.68,-0.36,-0.07,-0.05,9.8,1.79875,1.25,0.0,180.0
48.94695318933576,160.938,-0.312,0.562,23.0,34.5,-28.562,-70.5,0.032,0.011,0.07,0.16,0.62,9.43,0.24,0.68,-0.36,-0.07,-0.05,9.8,1.79875,1.25,0.0,180.0
48.94695318933576,160.938,-0.312,0.562,23.0,31.062,-24.188,-81.5,0.032,0.011,0.07,0.16,0.62,9.43,0.24,0.68,-0.36,-0.07,-0.05,9.8,1.79875,1.25,0.0,180.0
48.94695318933576,160.938,-0.312,0.562,23.0,31.062,-24.188,-81.5,-0.012,-0.017,0.042,0.16,0.62,9.43,0.24,0.68,-0.36,-0.07,-0.05,9.8,1.79875,1.25,0.0,180.0
48.94695318933576,160.938,-0.312,0.562,23.0,31.062,-24.188,-81.5,-0.012,-0.017,0.042,-0.15,0.29,9.37,0.24,0.68,-0.36,-0.07,-0.05,9.8,1.79875,1.25,0.0,180.0
48.94695318933576,160.938,-0.312,0.562,23.0,31.062,-24.188,-81.5,-0.012,-0.017,0.042,-0.15,0.29,9.37,-0.09,0.39,-0.43,-0.07,-0.05,9.8,1.79875,1.25,0.0,180.0
48.94695318933576,160.938,-0.312,0.562,23.0,31.062,-24.188,-81.5,-0.012,-0.017,0.042,-0.15,0.29,9.37,-0.09,0.39,-0.43,-0.06,-0.1,9.8,1.79875,1.25,0.0,180.0
48.94695318933576,160.938,-0.312,0.562,23.0,31.062,-24.188,-81.5,-0.012,-0.017,0.042,-0.15,0.29,9.37,-0.09,0.39,-0.43,-0.06,-0.1,9.8,1.79875,1.25,0.0,180.0
48.94695318933576,160.938,-0.312,0.562,23.0,31.062,-24.188,-81.5,-0.012,-0.017,0.042,-0.15,0.29,9.37,-0.09,0.39,-0.43,-0.06,-0.1,9.8,1.79875,0.0,0.0,180.0
48.94695318933576,160.938,-0.312,0.562,23.0,31.062,-24.188,-81.5,-0.012,-0.017,0.042,-0.15,0.29,9.37,-0.09,0.39,-0.43,-0.06,-0.1,9.8,1.8125,0.0,0.0,180.0
48.94695318933576,160.938,-0.312,0.562,23.0,31.062,-24.188,-81.5,-0.012,-0.017,0.042,-0.15,0.29,9.37,-0.09,0.39,-0.43,-0.06,-0.1,9.8,1.8125,0.0,0.0,180.0
49.7852200492045,160.938,-0.312,0.562,23.0,31.062,-24.188,-81.5,-0.012,-0.017,0.042,-0.15,0.29,9.37,-0.09,0.39,-0.43,-0.06,-0.1,9.8,1.8125,0.0,0.0,180.0
49.7852200492045,161.062,-0.438,0.562,23.0,31.062,-24.188,-81.5,-0.012,-0.017,0.042,-0.15,0.29,9.37,-0.09,0.39,-0.43,-0.06,-0.1,9.8,1.8125,0.0,0.0,180.0
49.7852200492045,161.062,-0.438,0.562,23.0,31.062,-24.188,-81.5,-0.012,-0.017,0.042,-0.15,0.29,9.37,-0.09,0.39,-0.43,-0.06,-0.1,9.8,1.8125,0.0,0.0,180.0
49.7852200492045,161.062,-0.438,0.562,23.0,32.188,-8.75,-91.25,-0.012,-0.017,0.042,-0.15,0.29,9.37,-0.09,0.39,-0.43,-0.06,-0.1,9.8,1.8125,0.0,0.0,180.0
49.7852200492045,161.062,-0.438,0.562,23.0,32.188,-8.75,-91.25,-0.003,0.031,0.053,-0.15,0.29,9.37,-0.09,0.39,-0.43,-0.06,-0.1,9.8,1.8125,0.0,0.0,180.0
49.7852200492045,161.062,-0.438,0.562,23.0,32.188,-8.75,-91.25,-0.003,0.031,0.053,-0.01,0.1,9.35,-0.09,0.39,-0.43,-0.06,-0.1,9.8,1.8125,0.0,0.0,180.0
49.7852200492045,161.062,-0.438,0.562,23.0,32.188,-8.75,-91.25,-0.003,0.031,0.053,-0.01,0.1,9.35,0.06,0.2,-0.45,-0.06,-0.1,9.8,1.8125,0.0,0.0,180.0
49.7852200492045,161.062,-0.438,0.562,23.0,32.188,-8.75,-91.25,-0.003,0.031,0.053,-0.01,0.1,9.35,0.06,0.2,-0.45,-0.06,-0.1,9.8,1.8125,0.0,0.0,180.0
49.7852200492045,161.062,-0.438,0.562,23.0,32.188,-8.75,-91.25,-0.003,0.031,0.053,-0.01,0.1,9.35,0.06,0.2,-0.45,-0.07,-0.1,9.8,1.8125,0.0,0.0,180.0
49.7852200492045,161.062,-0.438,0.562,23.0,32.188,-8.75,-91.25,-0.003,0.031,0.053,-0.01,0.1,9.35,0.06,0.2,-0.45,-0.07,-0.1,9.8,1.8125,-1.25,0.0,180.0
49.7852200492045,161.062,-0.438,0.562,23.0,32.188,-8.75,-91.25,-0.003,0.031,0.053,-0.01,0.1,9.35,0.06,0.2,-0.45,-0.07,-0.1,9.8,1.8175,-1.25,0.0,180.0
49.7852200492045,161.062,-0.438,0.562,23.0,32.188,-8.75,-91.25,-0.003,0.031,0.053,-0.01,0.1,9.35,0.06,0.2,-0.45,-0.07,-0.1,9.8,1.8175,-1.25,0.0,180.0
49.7852200492045,161.0,-0.312,0.688,23.0,32.188,-8.75,-91.25,-0.003,0.031,0.053,-0.01,0.1,9.35,0.06,0.2,-0.45,-0.07,-0.1,9.8,1.8175,-1.25,0.0,180.0
49.7852200492045,161.0,-0.312,0.688,23.0,32.188,-8.75,-91.25,-0.003,0.031,0.053,-0.01,0.1,9.35,0.06,0.2,-0.45,-0.07,-0.1,9.8,1.8175,-1.25,0.0,180.0
49.7852200492045,161.0,-0.312,0.688,23.0,38.25,3.062,-90.75,-0.003,0.031,0.053,-0.01,0.1,9.35,0.06,0.2,-0.45,-0.07,-0.1,9.8,1.8175,-1.25,0.0,180.0
49.7852200492045,161.0,-0.312,0.688,23.0,38.25,3.062,-90.75,-0.039,0.0,0.004,-0.01,0.1,9.35,0.06,0.2,-0.45,-0.07,-0.1,9.8,1.8175,-1.25,0.0,180.0
49.7852200492045,161.0,-0.312,0.688,23.0,38.25,3.062,-90.75,-0.039,0.0,0.004,0.23,-0.2,9.48,0.06,0.2,-0.45,-0.07,-0.1,9.8,1.8175,-1.25,0.0,180.0
49.7852200492045,161.0,-0.312,0.688,23.0,38.25,3.062,-90.75,-0.039,0.0,0.004,0.23,-0.2,9.48,0.06,0.2,-0.45,-0.07,-0.1,9.8,1.8175,-1.25,0.0,180.0
49.7852200492045,161.0,-0.312,0.688,23.0,38.25,3.062,-90.75,-0.039,0.0,0.004,0.23,-0.2,9.48,0.29,-0.08,-0.32,-0.07,-0.1,9.8,1.8175,-1.25,0.0,180.0
49.7852200492045,161.0,-0.312,0.688,23.0,38.25,3.062,-90.75,-0.039,0.0,0.004,0.23,-0.2,9.48,0.29,-0.08,-0.32,-0.05,-0.12,9.8,1.8175,-1.25,0.0,180.0
50.23937436872573,161.0,-0.312,0.688,23.0,38.25,3.062,-90.75,-0.039,0.0,0.004,0.23,-0.2,9.48,0.29,-0.08,-0.32,-0.05,-0.12,9.8,1.8175,-1.25,0.0,180.0
50.23937436872573,161.0,-0.312,0.688,23.0,38.25,3.062,-90.75,-0.039,0.0,0.004,0.23,-0.2,9.48,0.29,-0.08,-0.32,-0.05,-0.12,9.8,1.8175,0.0,0.0,180.0
50.23937436872573,161.0,-0.312,0.688,23.0,38.25,3.062,-90.75,-0.039,0.0,0.004,0.23,-0.2,9.48,0.29,-0.08,-0.32,-0.05,-0.12,9.8,1.78,0.0,0.0,180.0
50.23937436872573,161.0,-0.312,0.688,23.0,38.25,3.062,-90.75,-0.039,0.0,0.004,0.23,-0.2,9.48,0.29,-0.08,-0.32,-0.05,-0.12,9.8,1.78,0.0,0.0,180.0
50.23937436872573,161.25,-0.062,0.75,23.0,38.25,3.062,-90.75,-0.039,0.0,0.004,0.23,-0.2,9.48,0.29,-0.08,-0.32,-0.05,-0.12,9.8,1.78,0.0,0.0,180.0
50.23937436872573,161.25,-0.062,0.75,23.0,38.25,3.062,-90.75,-0.039,0.0,0.004,0.23,-0.2,9.48,0.29,-0.08,-0.32,-0.05,-0.12,9.8,1.78,0.0,0.0,180.0
50.23937436872573,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.039,0.0,0.004,0.23,-0.2,9.48,0.29,-0.08,-0.32,-0.05,-0.12,9.8,1.78,0.0,0.0,180.0
50.23937436872573,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.23,-0.2,9.48,0.29,-0.08,-0.32,-0.05,-0.12,9.8,1.78,0.0,0.0,180.0
50.23937436872573,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.29,-0.08,-0.32,-0.05,-0.12,9.8,1.78,0.0,0.0,180.0
50.23937436872573,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.29,-0.08,-0.32,-0.05,-0.12,9.8,1.78,0.0,0.0,180.0
50.23937436872573,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.05,-0.12,9.8,1.78,0.0,0.0,180.0
50.23937436872573,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.78,0.0,0.0,180.0
51.62198372982052,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.78,0.0,0.0,180.0
53.00459309091532,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.78,0.0,0.0,180.0
53.00459309091532,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.78,1.25,0.0,180.0
53.00459309091532,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.81,1.25,0.0,180.0
53.00459309091532,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.81,1.25,0.0,180.0
53.00459309091532,161.25,-0.062,0.75,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.81,1.25,0.0,225.0
53.00459309091532,88.312,-1.938,-1.625,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.81,1.25,0.0,225.0
53.00459309091532,88.312,-1.938,-1.625,23.0,44.562,10.375,-81.062,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.81,1.25,0.0,225.0
53.00459309091532,88.312,-1.938,-1.625,23.0,17.062,-3.0,-59.875,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.81,1.25,0.0,225.0
53.00459309091532,88.312,-1.938,-1.625,23.0,17.062,-3.0,-59.875,-0.029,0.012,0.034,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.81,1.25,0.0,225.0
53.00459309091532,88.312,-1.938,-1.625,23.0,17.062,-3.0,-59.875,-0.166,0.086,2.657,0.16,-0.25,9.44,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.81,1.25,0.0,225.0
53.00459309091532,88.312,-1.938,-1.625,23.0,17.062,-3.0,-59.875,-0.166,0.086,2.657,-3.52,4.2,9.79,0.18,-0.12,-0.35,-0.01,-0.13,9.8,1.81,1.25,0.0,225.0
53.00459309091532,88.312,-1.938,-1.625,23.0,17.062,-3.0,-59.875,-0.166,0.086,2.657,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.01,-0.13,9.8,1.81,1.25,0.0,225.0
53.00459309091532,88.312,-1.938,-1.625,23.0,17.062,-3.0,-59.875,-0.166,0.086,2.657,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.33,0.27,9.79,1.81,1.25,0.0,225.0
54.387752016359535,88.312,-1.938,-1.625,23.0,17.062,-3.0,-59.875,-0.166,0.086,2.657,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.33,0.27,9.79,1.81,1.25,0.0,225.0
55.77091094180374,88.312,-1.938,-1.625,23.0,17.062,-3.0,-59.875,-0.166,0.086,2.657,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.33,0.27,9.79,1.81,1.25,0.0,225.0
55.77091094180374,88.312,-1.938,-1.625,23.0,17.062,-3.0,-59.875,-0.166,0.086,2.657,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.33,0.27,9.79,1.81,1.25,0.0,225.0
55.77091094180374,88.312,-1.938,-1.625,23.0,17.062,-3.0,-59.875,-0.166,0.086,2.657,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.33,0.27,9.79,0.8562500000000001,1.25,0.0,225.0
55.77091094180374,88.312,-1.938,-1.625,23.0,17.062,-3.0,-59.875,-0.166,0.086,2.657,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.33,0.27,9.79,0.8562500000000001,1.25,0.0,225.0
55.77091094180374,89.875,-0.75,-0.125,23.0,17.062,-3.0,-59.875,-0.166,0.086,2.657,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.33,0.27,9.79,0.8562500000000001,1.25,0.0,225.0
55.77091094180374,89.875,-0.75,-0.125,23.0,17.062,-3.0,-59.875,-0.166,0.086,2.657,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.33,0.27,9.79,0.8562500000000001,1.25,0.0,225.0
55.77091094180374,89.875,-0.75,-0.125,23.0,-5.562,-48.75,-60.688,-0.166,0.086,2.657,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.33,0.27,9.79,0.8562500000000001,1.25,0.0,225.0
55.77091094180374,89.875,-0.75,-0.125,23.0,-5.562,-48.75,-60.688,-0.166,0.086,2.657,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.33,0.27,9.79,0.8562500000000001,1.25,0.0,225.0
55.77091094180374,89.875,-0.75,-0.125,23.0,-5.562,-48.75,-60.688,-0.014,-0.017,-0.019,-3.52,4.2,9.79,-3.19,3.92,0.0,-0.33,0.27,9.79,0.8562500000000001,1.25,0.0,225.0
55.77091094180374,89.875,-0.75,-0.125,23.0,-5.562,-48.75,-60.688,-0.014,-0.017,-0.019,0.01,-0.37,9.4,-3.19,3.92,0.0,-0.33,0.27,9.79,0.8562500000000001,1.25,0.0,225.0
55.77091094180374,89.875,-0.75,-0.125,23.0,-5.562,-48.75,-60.688,-0.014,-0.017,-0.019,0.01,-0.37,9.4,0.16,-0.63,-0.41,-0.33,0.27,9.79,0.8562500000000001,1.25,0.0,225.0
55.77091094180374,89.875,-0.75,-0.125,23.0,-5.562,-48.75,-60.688,-0.014,-0.017,-0.019,0.01,-0.37,9.4,0.16,-0.63,-0.41,-0.13,0.02,9.8,0.8562500000000001,1.25,0.0,225.0
55.77091094180374,89.875,-0.75,-0.125,23.0,-5.562,-48.75,-60.688,-0.014,-0.017,-0.019,0.01,-0.37,9.4,0.16,-0.63,-0.41,-0.13,0.02,9.8,0.8562500000000001,0.0,0.0,225.0
55.77091094180374,89.875,-0.75,-0.125,23.0,-5.562,-48.75,-60.688,-0.014,-0.017,-0.019,0.01,-0.37,9.4,0.16,-0.63,-0.41,-0.13,0.02,9.8,0.1125,0.0,0.0,225.0
55.77091094180374,89.875,-0.75,-0.125,23.0,-5.562,-48.75,-60.688,-0.014,-0.017,-0.019,0.01,-0.37,9.4,0.16,-0.63,-0.41,-0.13,0.02,9.8,0.1125,0.0,0.0,225.0
55.77091094180374,89.938,-1.312,-0.438,23.0,-5.562,-48.75,-60.688,-0.014,-0.017,-0.019,0.01,-0.37,9.4,0.16,-0.63,-0.41,-0.13,0.02,9.8,0.1125,0.0,0.0,225.0
55.77091094180374,89.938,-1.312,-0.438,23.0,-5.562,-48.75,-60.688,-0.014,-0.017,-0.019,0.01,-0.37,9.4,0.16,-0.63,-0.41,-0.13,0.02,9.8,0.1125,0.0,0.0,225.0
55.77091094180374,89.938,-1.312,-0.438,23.0,-5.562,-48.75,-60.688,-0.014,-0.017,-0.019,0.01,-0.37,9.4,0.16,-0.63,-0.41,-0.13,0.02,9.8,0.1125,0.0,0.0,225.0
55.77091094180374,89.938,-1.312,-0.438,23.0,-5.875,-49.5,-60.875,-0.014,-0.017,-0.019,0.01,-0.37,9.4,0.16,-0.63,-0.41,-0.13,0.02,9.8,0.1125,0.0,0.0,225.0
55.77091094180374,89.938,-1.312,-0.438,23.0,-5.875,-49.5,-60.875,-0.032,-0.001,0.007,0.01,-0.37,9.4,0.16,-0.63,-0.41,-0.13,0.02,9.8,0.1125,0.0,0.0,225.0
55.77091094180374,89.938,-1.312,-0.438,23.0,-5.875,-49.5,-60.875,-0.032,-0.001,0.007,-0.58,-0.12,9.44,0.16,-0.63,-0.41,-0.13,0.02,9.8,0.1125,0.0,0.0,225.0
55.77091094180374,89.938,-1.312,-0.438,23.0,-5.875,-49.5,-60.875,-0.032,-0.001,0.007,-0.58,-0.12,9.44,-0.35,-0.2,-0.36,-0.13,0.02,9.8,0.1125,0.0,0.0,225.0
55.77091094180374,89.938,-1.312,-0.438,23.0,-5.875,-49.5,-60.875,-0.032,-0.001,0.007,-0.58,-0.12,9.44,-0.35,-0.2,-0.36,-0.22,0.08,9.8,0.1125,0.0,0.0,225.0
0.0,89.938,-1.312,-0.438,23.0,-5.875,-49.5,-60.875,-0.032,-0.001,0.007,-0.58,-0.12,9.44,-0.35,-0.2,-0.36,-0.22,0.08,9.8,0.1125,0.0,0.0,225.0
0.0,89.938,-1.312,-0.438,23.0,-5.875,-49.5,-60.875,-0.032,-0.001,0.007,-0.58,-0.12,9.44,-0.35,-0.2,-0.36,-0.22,0.08,9.8,0.1125,-1.25,0.0,225.0
0.0,89.938,-1.312,-0.438,23.0,-5.875,-49.5,-60.875,-0.032,-0.001,0.007,-0.58,-0.12,9.44,-0.35,-0.2,-0.36,-0.22,0.08,9.8,0.1175,-1.25,0.0,225.0
0.0,89.938,-1.312,-0.438,23.0,-5.875,-49.5,-60.875,-0.032,-0.001,0.007,-0.58,-0.12,9.44,-0.35,-0.2,-0.36,-0.22,0.08,9.8,0.1175,-1.25,0.0,225.0
0.0,89.938,-1.25,-0.312,23.0,-5.875,-49.5,-60.875,-0.032,-0.001,0.007,-0.58,-0.12,9.44,-0.35,-0.2,-0.36,-0.22,0.08,9.8,0.1175,-1.25,0.0,225.0
0.0,89.938,-1.25,-0.312,23.0,-5.875,-49.5,-60.875,-0.032,-0.001,0.007,-0.58,-0.12,9.44,-0.35,-0.2,-0.36,-0.22,0.08,9.8,0.1175,-1.25,0.0,225.0
0.0,89.938,-1.25,-0.312,23.0,-5.875,-49.5,-60.875,-0.032,-0.001,0.007,-0.58,-0.12,9.44,-0.35,-0.2,-0.36,-0.22,0.08,9.8,0.1175,-1.25,0.0,225.0
0.0,89.938,-1.25,-0.312,23.0,-5.75,-48.688,-61.375,-0.032,-0.001,0.007,-0.58,-0.12,9.44,-0.35,-0.2,-0.36,-0.22,0.08,9.8,0.1175,-1.25,0.0,225.0
0.0,89.938,-1.25,-0.312,23.0,-5.75,-48.688,-61.375,-0.013,-0.012,0.012,-0.58,-0.12,9.44,-0.35,-0.2,-0.36,-0.22,0.08,9.8,0.1175,-1.25,0.0,225.0
0.0,89.938,-1.25,-0.312,23.0,-5.75,-48.688,-61.375,-0.013,-0.012,0.012,-0.67,0.01,9.42,-0.35,-0.2,-0.36,-0.22,0.08,9.8,0.1175,-1.25,0.0,225.0
0.0,89.938,-1.25,-0.312,23.0,-5.75,-48.688,-61.375,-0.013,-0.012,0.012,-0.67,0.01,9.42,-0.45,-0.04,-0.37,-0.22,0.08,9.8,0.1175,-1.25,0.0,225.0
0.0,89.938,-1.25,-0.312,23.0,-5.75,-48.688,-61.375,-0.013,-0.012,0.012,-0.67,0.01,9.42,-0.45,-0.04,-0.37,-0.22,0.06,9.8,0.1175,-1.25,0.0,225.0
0.0,89.938,-1.25,-0.312,23.0,-5.75,-48.688,-61.375,-0.013,-0.012,0.012,-0.67,0.01,9.42,-0.45,-0.04,-0.37,-0.22,0.06,9.8,0.1175,0.0,0.0,225.0
0.0,89.938,-1.25,-0.312,23.0,-5.75,-48.688,-61.375,-0.013,-0.012,0.012,-0.67,0.01,9.42,-0.45,-0.04,-0.37,-0.22,0.06,9.8,0.0,0.0,0.0,225.0
0.0,89.938,-1.25,-0.312,23.0,-5.75,-48.688,-61.375,-0.013,-0.012,0.012,-0.67,0.01,9.42,-0.45,-0.04,-0.37,-0.22,0.06,9.8,0.0,0.0,0.0,225.0
0.0,89.875,-1.438,-0.25,23.0,-5.75,-48.688,-61.375,-0.013,-0.012,0.012,-0.67,0.01,9.42,-0.45,-0.04,-0.37,-0.22,0.06,9.8,0.0,0.0,0.0,225.0
0.0,89.875,-1.438,-0.25,23.0,-5.75,-48.688,-61.375,-0.013,-0.012,0.012,-0.67,0.01,9.42,-0.45,-0.04,-0.37,-0.22,0.06,9.8,0.0,0.0,0.0,225.0
0.0,89.875,-1.438,-0.25,23.0,-5.75,-48.688,-61.375,-0.013,-0.012,0.012,-0.67,0.01,9.42,-0.45,-0.04,-0.37,-0.22,0.06,9.8,0.0,0.0,0.0,225.0
0.0,89.875,-1.438,-0.25,23.0,-6.188,-49.875,-61.688,-0.013,-0.012,0.012,-0.67,0.01,9.42,-0.45,-0.04,-0.37,-0.22,0.06,9.8,0.0,0.0,0.0,225.0
0.0,89.875,-1.438,-0.25,23.0,-6.188,-49.875,-61.688,0.004,0.013,0.006,-0.67,0.01,9.42,-0.45,-0.04,-0.37,-0.22,0.06,9.8,0.0,0.0,0.0,225.0
0.0,89.875,-1.438,-0.25,23.0,-6.188,-49.875,-61.688,0.004,0.013,0.006,-0.29,-0.14,9.42,-0.45,-0.04,-0.37,-0.22,0.06,9.8,0.0,0.0,0.0,225.0
0.0,89.875,-1.438,-0.25,23.0,-6.188,-49.875,-61.688,0.004,0.013,0.006,-0.29,-0.14,9.42,-0.04,-0.19,-0.37,-0.22,0.06,9.8,0.0,0.0,0.0,225.0
0.0,89.875,-1.438,-0.25,23.0,-6.188,-49.875,-61.688,0.004,0.013,0.006,-0.29,-0.14,9.42,-0.04,-0.19,-0.37,-0.24,0.05,9.8,0.0,0.0,0.0,225.0
0.0,89.875,-1.438,-0.25,23.0,-6.188,-49.875,-61.688,0.004,0.013,0.006,-0.29,-0.14,9.42,-0.04,-0.19,-0.37,-0.24,0.05,9.8,0.0,0.0,0.0,225.0
0.0,89.875,-1.438,-0.25,23.0,-6.188,-49.875,-61.688,0.004,0.013,0.006,-0.29,-0.14,9.42,-0.04,-0.19,-0.37,-0.24,0.05,9.8,0.0125,0.0,0.0,225.0
0.0,89.875,-1.438,-0.25,23.0,-6.188,-49.875,-61.688,0.004,0.013,0.006,-0.29,-0.14,9.42,-0.04,-0.19,-0.37,-0.24,0.05,9.8,0.0125,0.0,0.0,225.0
0.0,89.812,-1.625,-0.125,23.0,-6.188,-49.875,-61.688,0.004,0.013,0.006,-0.29,-0.14,9.42,-0.04,-0.19,-0.37,-0.24,0.05,9.8,0.0125,0.0,0.0,225.0
0.0,89.812,-1.625,-0.125,23.0,-6.188,-49.875,-61.688,0.004,0.013,0.006,-0.29,-0.14,9.42,-0.04,-0.19,-0.37,-0.24,0.05,9.8,0.0125,0.0,0.0,225.0
0.0,89.812,-1.625,-0.125,23.0,-6.188,-49.875,-61.688,0.004,0.013,0.006,-0.29,-0.14,9.42,-0.04,-0.19,-0.37,-0.24,0.05,9.8,0.0125,0.0,0.0,225.0
0.0,89.812,-1.625,-0.125,23.0,-6.25,-49.062,-60.75,0.004,0.013,0.006,-0.29,-0.14,9.42,-0.04,-0.19,-0.37,-0.24,0.05,9.8,0.0125,0.0,0.0,225.0
